name,name2,state,vote,party,state2,vote2,party2,cross_party,storm,sharevote
John “Jay” Rockefeller,Joe Manchin,WV,1,Democrat,WV,1,Democrat,1,1,1
John “Jay” Rockefeller,John F. “Jack” Reed,WV,1,Democrat,RI,1,Democrat,1,1,1
John “Jay” Rockefeller,John Kerry,WV,1,Democrat,MA,1,Democrat,1,1,1
John “Jay” Rockefeller,Kirsten Gillibrand,WV,1,Democrat,NY,1,Democrat,1,1,1
John “Jay” Rockefeller,Maria Cantwell,WV,1,Democrat,WA,1,Democrat,1,1,1
John “Jay” Rockefeller,Richard Blumenthal,WV,1,Democrat,CT,1,Democrat,1,1,1
John “Jay” Rockefeller,Robert “Bob” Casey,WV,1,Democrat,PA,1,Democrat,1,1,1
John “Jay” Rockefeller,Robert “Bob” Menendez,WV,1,Democrat,NJ,1,Democrat,1,1,1
John “Jay” Rockefeller,Sheldon Whitehouse,WV,1,Democrat,RI,1,Democrat,1,1,1
John “Jay” Rockefeller,Thomas Carper,WV,1,Democrat,DE,1,Democrat,1,1,1
John F. “Jack” Reed,Barbara Mikulski,RI,1,Democrat,MD,1,Democrat,1,1,1
John F. “Jack” Reed,Benjamin Cardin,RI,1,Democrat,MD,1,Democrat,1,1,1
John F. “Jack” Reed,Charles “Chuck” Schumer,RI,1,Democrat,NY,1,Democrat,1,1,1
John F. “Jack” Reed,Christopher Coons,RI,1,Democrat,DE,1,Democrat,1,1,1
John F. “Jack” Reed,Christopher Murphy,RI,1,Democrat,CT,1,Democrat,1,1,1
John F. “Jack” Reed,Elizabeth Warren,RI,1,Democrat,MA,1,Democrat,1,1,1
John F. “Jack” Reed,Frank Lautenberg,RI,1,Democrat,NJ,1,Democrat,1,1,1
John F. “Jack” Reed,Jeanne Shaheen,RI,1,Democrat,NH,1,Democrat,1,1,1
John F. “Jack” Reed,Joe Manchin,RI,1,Democrat,WV,1,Democrat,1,1,1
John F. “Jack” Reed,John “Jay” Rockefeller,RI,1,Democrat,WV,1,Democrat,1,1,1
John F. “Jack” Reed,John Kerry,RI,1,Democrat,MA,1,Democrat,1,1,1
John F. “Jack” Reed,Kirsten Gillibrand,RI,1,Democrat,NY,1,Democrat,1,1,1
John F. “Jack” Reed,Maria Cantwell,RI,1,Democrat,WA,1,Democrat,1,1,1
John F. “Jack” Reed,Richard Blumenthal,RI,1,Democrat,CT,1,Democrat,1,1,1
John F. “Jack” Reed,Robert “Bob” Casey,RI,1,Democrat,PA,1,Democrat,1,1,1
John F. “Jack” Reed,Robert “Bob” Menendez,RI,1,Democrat,NJ,1,Democrat,1,1,1
John F. “Jack” Reed,Sheldon Whitehouse,RI,1,Democrat,RI,1,Democrat,1,1,1
John F. “Jack” Reed,Thomas Carper,RI,1,Democrat,DE,1,Democrat,1,1,1
John Kerry,Barbara Mikulski,MA,1,Democrat,MD,1,Democrat,1,1,1
John Kerry,Benjamin Cardin,MA,1,Democrat,MD,1,Democrat,1,1,1
John Kerry,Charles “Chuck” Schumer,MA,1,Democrat,NY,1,Democrat,1,1,1
John Kerry,Christopher Coons,MA,1,Democrat,DE,1,Democrat,1,1,1
John Kerry,Christopher Murphy,MA,1,Democrat,CT,1,Democrat,1,1,1
John Kerry,Elizabeth Warren,MA,1,Democrat,MA,1,Democrat,1,1,1
John Kerry,Frank Lautenberg,MA,1,Democrat,NJ,1,Democrat,1,1,1
John Kerry,Jeanne Shaheen,MA,1,Democrat,NH,1,Democrat,1,1,1
John Kerry,Joe Manchin,MA,1,Democrat,WV,1,Democrat,1,1,1
John Kerry,John “Jay” Rockefeller,MA,1,Democrat,WV,1,Democrat,1,1,1
John Kerry,John F. “Jack” Reed,MA,1,Democrat,RI,1,Democrat,1,1,1
John Kerry,Kirsten Gillibrand,MA,1,Democrat,NY,1,Democrat,1,1,1
John Kerry,Maria Cantwell,MA,1,Democrat,WA,1,Democrat,1,1,1
John Kerry,Richard Blumenthal,MA,1,Democrat,CT,1,Democrat,1,1,1
John Kerry,Robert “Bob” Casey,MA,1,Democrat,PA,1,Democrat,1,1,1
John Kerry,Robert “Bob” Menendez,MA,1,Democrat,NJ,1,Democrat,1,1,1
John Kerry,Sheldon Whitehouse,MA,1,Democrat,RI,1,Democrat,1,1,1
John Kerry,Thomas Carper,MA,1,Democrat,DE,1,Democrat,1,1,1
Kirsten Gillibrand,Barbara Mikulski,NY,1,Democrat,MD,1,Democrat,1,1,1
Kirsten Gillibrand,Benjamin Cardin,NY,1,Democrat,MD,1,Democrat,1,1,1
Kirsten Gillibrand,Charles “Chuck” Schumer,NY,1,Democrat,NY,1,Democrat,1,1,1
Kirsten Gillibrand,Christopher Coons,NY,1,Democrat,DE,1,Democrat,1,1,1
Kirsten Gillibrand,Christopher Murphy,NY,1,Democrat,CT,1,Democrat,1,1,1
Kirsten Gillibrand,Elizabeth Warren,NY,1,Democrat,MA,1,Democrat,1,1,1
Kirsten Gillibrand,Frank Lautenberg,NY,1,Democrat,NJ,1,Democrat,1,1,1
Kirsten Gillibrand,Jeanne Shaheen,NY,1,Democrat,NH,1,Democrat,1,1,1
Kirsten Gillibrand,Joe Manchin,NY,1,Democrat,WV,1,Democrat,1,1,1
Kirsten Gillibrand,John “Jay” Rockefeller,NY,1,Democrat,WV,1,Democrat,1,1,1
Kirsten Gillibrand,John F. “Jack” Reed,NY,1,Democrat,RI,1,Democrat,1,1,1
Kirsten Gillibrand,John Kerry,NY,1,Democrat,MA,1,Democrat,1,1,1
Kirsten Gillibrand,Maria Cantwell,NY,1,Democrat,WA,1,Democrat,1,1,1
Kirsten Gillibrand,Richard Blumenthal,NY,1,Democrat,CT,1,Democrat,1,1,1
Kirsten Gillibrand,Robert “Bob” Casey,NY,1,Democrat,PA,1,Democrat,1,1,1
Kirsten Gillibrand,Robert “Bob” Menendez,NY,1,Democrat,NJ,1,Democrat,1,1,1
Kirsten Gillibrand,Sheldon Whitehouse,NY,1,Democrat,RI,1,Democrat,1,1,1
Kirsten Gillibrand,Thomas Carper,NY,1,Democrat,DE,1,Democrat,1,1,1
Maria Cantwell,Barbara Mikulski,WA,1,Democrat,MD,1,Democrat,1,1,1
Maria Cantwell,Benjamin Cardin,WA,1,Democrat,MD,1,Democrat,1,1,1
Maria Cantwell,Charles “Chuck” Schumer,WA,1,Democrat,NY,1,Democrat,1,1,1
Maria Cantwell,Christopher Coons,WA,1,Democrat,DE,1,Democrat,1,1,1
Maria Cantwell,Christopher Murphy,WA,1,Democrat,CT,1,Democrat,1,1,1
Maria Cantwell,Elizabeth Warren,WA,1,Democrat,MA,1,Democrat,1,1,1
Maria Cantwell,Frank Lautenberg,WA,1,Democrat,NJ,1,Democrat,1,1,1
Maria Cantwell,Jeanne Shaheen,WA,1,Democrat,NH,1,Democrat,1,1,1
Maria Cantwell,Joe Manchin,WA,1,Democrat,WV,1,Democrat,1,1,1
Maria Cantwell,John “Jay” Rockefeller,WA,1,Democrat,WV,1,Democrat,1,1,1
Maria Cantwell,John F. “Jack” Reed,WA,1,Democrat,RI,1,Democrat,1,1,1
Maria Cantwell,John Kerry,WA,1,Democrat,MA,1,Democrat,1,1,1
Maria Cantwell,Kirsten Gillibrand,WA,1,Democrat,NY,1,Democrat,1,1,1
Maria Cantwell,Richard Blumenthal,WA,1,Democrat,CT,1,Democrat,1,1,1
Maria Cantwell,Robert “Bob” Casey,WA,1,Democrat,PA,1,Democrat,1,1,1
Maria Cantwell,Robert “Bob” Menendez,WA,1,Democrat,NJ,1,Democrat,1,1,1
Maria Cantwell,Sheldon Whitehouse,WA,1,Democrat,RI,1,Democrat,1,1,1
Maria Cantwell,Thomas Carper,WA,1,Democrat,DE,1,Democrat,1,1,1
Richard Blumenthal,Barbara Mikulski,CT,1,Democrat,MD,1,Democrat,1,1,1
Richard Blumenthal,Benjamin Cardin,CT,1,Democrat,MD,1,Democrat,1,1,1
Richard Blumenthal,Charles “Chuck” Schumer,CT,1,Democrat,NY,1,Democrat,1,1,1
Richard Blumenthal,Christopher Coons,CT,1,Democrat,DE,1,Democrat,1,1,1
Richard Blumenthal,Christopher Murphy,CT,1,Democrat,CT,1,Democrat,1,1,1
Richard Blumenthal,Elizabeth Warren,CT,1,Democrat,MA,1,Democrat,1,1,1
Richard Blumenthal,Frank Lautenberg,CT,1,Democrat,NJ,1,Democrat,1,1,1
Richard Blumenthal,Jeanne Shaheen,CT,1,Democrat,NH,1,Democrat,1,1,1
Richard Blumenthal,Joe Manchin,CT,1,Democrat,WV,1,Democrat,1,1,1
Richard Blumenthal,John “Jay” Rockefeller,CT,1,Democrat,WV,1,Democrat,1,1,1
Richard Blumenthal,John F. “Jack” Reed,CT,1,Democrat,RI,1,Democrat,1,1,1
Richard Blumenthal,John Kerry,CT,1,Democrat,MA,1,Democrat,1,1,1
Richard Blumenthal,Kirsten Gillibrand,CT,1,Democrat,NY,1,Democrat,1,1,1
Richard Blumenthal,Maria Cantwell,CT,1,Democrat,WA,1,Democrat,1,1,1
Richard Blumenthal,Robert “Bob” Casey,CT,1,Democrat,PA,1,Democrat,1,1,1
Richard Blumenthal,Robert “Bob” Menendez,CT,1,Democrat,NJ,1,Democrat,1,1,1
Richard Blumenthal,Sheldon Whitehouse,CT,1,Democrat,RI,1,Democrat,1,1,1
Richard Blumenthal,Thomas Carper,CT,1,Democrat,DE,1,Democrat,1,1,1
Robert “Bob” Casey,Barbara Mikulski,PA,1,Democrat,MD,1,Democrat,1,1,1
Robert “Bob” Casey,Benjamin Cardin,PA,1,Democrat,MD,1,Democrat,1,1,1
Robert “Bob” Casey,Charles “Chuck” Schumer,PA,1,Democrat,NY,1,Democrat,1,1,1
Robert “Bob” Casey,Christopher Coons,PA,1,Democrat,DE,1,Democrat,1,1,1
Robert “Bob” Casey,Christopher Murphy,PA,1,Democrat,CT,1,Democrat,1,1,1
Robert “Bob” Casey,Elizabeth Warren,PA,1,Democrat,MA,1,Democrat,1,1,1
Robert “Bob” Casey,Frank Lautenberg,PA,1,Democrat,NJ,1,Democrat,1,1,1
Robert “Bob” Casey,Jeanne Shaheen,PA,1,Democrat,NH,1,Democrat,1,1,1
Robert “Bob” Casey,Joe Manchin,PA,1,Democrat,WV,1,Democrat,1,1,1
Robert “Bob” Casey,John “Jay” Rockefeller,PA,1,Democrat,WV,1,Democrat,1,1,1
Robert “Bob” Casey,John F. “Jack” Reed,PA,1,Democrat,RI,1,Democrat,1,1,1
Robert “Bob” Casey,John Kerry,PA,1,Democrat,MA,1,Democrat,1,1,1
Robert “Bob” Casey,Kirsten Gillibrand,PA,1,Democrat,NY,1,Democrat,1,1,1
Robert “Bob” Casey,Maria Cantwell,PA,1,Democrat,WA,1,Democrat,1,1,1
Robert “Bob” Casey,Richard Blumenthal,PA,1,Democrat,CT,1,Democrat,1,1,1
Robert “Bob” Casey,Robert “Bob” Menendez,PA,1,Democrat,NJ,1,Democrat,1,1,1
Robert “Bob” Casey,Sheldon Whitehouse,PA,1,Democrat,RI,1,Democrat,1,1,1
Robert “Bob” Casey,Thomas Carper,PA,1,Democrat,DE,1,Democrat,1,1,1
Robert “Bob” Menendez,Barbara Mikulski,NJ,1,Democrat,MD,1,Democrat,1,1,1
Robert “Bob” Menendez,Benjamin Cardin,NJ,1,Democrat,MD,1,Democrat,1,1,1
Robert “Bob” Menendez,Charles “Chuck” Schumer,NJ,1,Democrat,NY,1,Democrat,1,1,1
Robert “Bob” Menendez,Christopher Coons,NJ,1,Democrat,DE,1,Democrat,1,1,1
Robert “Bob” Menendez,Christopher Murphy,NJ,1,Democrat,CT,1,Democrat,1,1,1
Robert “Bob” Menendez,Elizabeth Warren,NJ,1,Democrat,MA,1,Democrat,1,1,1
Robert “Bob” Menendez,Frank Lautenberg,NJ,1,Democrat,NJ,1,Democrat,1,1,1
Robert “Bob” Menendez,Jeanne Shaheen,NJ,1,Democrat,NH,1,Democrat,1,1,1
Robert “Bob” Menendez,Joe Manchin,NJ,1,Democrat,WV,1,Democrat,1,1,1
Robert “Bob” Menendez,John “Jay” Rockefeller,NJ,1,Democrat,WV,1,Democrat,1,1,1
Robert “Bob” Menendez,John F. “Jack” Reed,NJ,1,Democrat,RI,1,Democrat,1,1,1
Robert “Bob” Menendez,John Kerry,NJ,1,Democrat,MA,1,Democrat,1,1,1
Robert “Bob” Menendez,Kirsten Gillibrand,NJ,1,Democrat,NY,1,Democrat,1,1,1
Robert “Bob” Menendez,Maria Cantwell,NJ,1,Democrat,WA,1,Democrat,1,1,1
Robert “Bob” Menendez,Richard Blumenthal,NJ,1,Democrat,CT,1,Democrat,1,1,1
Robert “Bob” Menendez,Robert “Bob” Casey,NJ,1,Democrat,PA,1,Democrat,1,1,1
Robert “Bob” Menendez,Sheldon Whitehouse,NJ,1,Democrat,RI,1,Democrat,1,1,1
Robert “Bob” Menendez,Thomas Carper,NJ,1,Democrat,DE,1,Democrat,1,1,1
Sheldon Whitehouse,Barbara Mikulski,RI,1,Democrat,MD,1,Democrat,1,1,1
Sheldon Whitehouse,Benjamin Cardin,RI,1,Democrat,MD,1,Democrat,1,1,1
Sheldon Whitehouse,Charles “Chuck” Schumer,RI,1,Democrat,NY,1,Democrat,1,1,1
Sheldon Whitehouse,Christopher Coons,RI,1,Democrat,DE,1,Democrat,1,1,1
Sheldon Whitehouse,Christopher Murphy,RI,1,Democrat,CT,1,Democrat,1,1,1
Sheldon Whitehouse,Elizabeth Warren,RI,1,Democrat,MA,1,Democrat,1,1,1
Sheldon Whitehouse,Frank Lautenberg,RI,1,Democrat,NJ,1,Democrat,1,1,1
Sheldon Whitehouse,Jeanne Shaheen,RI,1,Democrat,NH,1,Democrat,1,1,1
Sheldon Whitehouse,Joe Manchin,RI,1,Democrat,WV,1,Democrat,1,1,1
Sheldon Whitehouse,John “Jay” Rockefeller,RI,1,Democrat,WV,1,Democrat,1,1,1
Sheldon Whitehouse,John F. “Jack” Reed,RI,1,Democrat,RI,1,Democrat,1,1,1
Sheldon Whitehouse,John Kerry,RI,1,Democrat,MA,1,Democrat,1,1,1
Sheldon Whitehouse,Kirsten Gillibrand,RI,1,Democrat,NY,1,Democrat,1,1,1
Sheldon Whitehouse,Maria Cantwell,RI,1,Democrat,WA,1,Democrat,1,1,1
Sheldon Whitehouse,Richard Blumenthal,RI,1,Democrat,CT,1,Democrat,1,1,1
Sheldon Whitehouse,Robert “Bob” Casey,RI,1,Democrat,PA,1,Democrat,1,1,1
Sheldon Whitehouse,Robert “Bob” Menendez,RI,1,Democrat,NJ,1,Democrat,1,1,1
Sheldon Whitehouse,Thomas Carper,RI,1,Democrat,DE,1,Democrat,1,1,1
Thomas Carper,Barbara Mikulski,DE,1,Democrat,MD,1,Democrat,1,1,1
Thomas Carper,Benjamin Cardin,DE,1,Democrat,MD,1,Democrat,1,1,1
Thomas Carper,Charles “Chuck” Schumer,DE,1,Democrat,NY,1,Democrat,1,1,1
Thomas Carper,Christopher Coons,DE,1,Democrat,DE,1,Democrat,1,1,1
Thomas Carper,Christopher Murphy,DE,1,Democrat,CT,1,Democrat,1,1,1
Thomas Carper,Elizabeth Warren,DE,1,Democrat,MA,1,Democrat,1,1,1
Thomas Carper,Frank Lautenberg,DE,1,Democrat,NJ,1,Democrat,1,1,1
Thomas Carper,Jeanne Shaheen,DE,1,Democrat,NH,1,Democrat,1,1,1
Thomas Carper,Joe Manchin,DE,1,Democrat,WV,1,Democrat,1,1,1
Thomas Carper,John “Jay” Rockefeller,DE,1,Democrat,WV,1,Democrat,1,1,1
Thomas Carper,John F. “Jack” Reed,DE,1,Democrat,RI,1,Democrat,1,1,1
Thomas Carper,John Kerry,DE,1,Democrat,MA,1,Democrat,1,1,1
Thomas Carper,Kirsten Gillibrand,DE,1,Democrat,NY,1,Democrat,1,1,1
Thomas Carper,Maria Cantwell,DE,1,Democrat,WA,1,Democrat,1,1,1
Thomas Carper,Richard Blumenthal,DE,1,Democrat,CT,1,Democrat,1,1,1
Thomas Carper,Robert “Bob” Casey,DE,1,Democrat,PA,1,Democrat,1,1,1
Thomas Carper,Robert “Bob” Menendez,DE,1,Democrat,NJ,1,Democrat,1,1,1
Thomas Carper,Sheldon Whitehouse,DE,1,Democrat,RI,1,Democrat,1,1,1
